,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
3145,12.06,3.94,3.9,-1.03,-29.17,-7.31,0.0,-13.97,1032.96,-12.23,0.05,0.2,0.61,0.56,0.56,8.5,11.16,37.5,35.86,36.02,-14.38,886.28,-28.75,-12.64,-11.64,-7.91,-6.65,0.0,0.0,10.5,15.4,12.3,4.4,4.3,-4.6
3146,14.73,5.06,5.1,-0.39,-22.07,-2.41,0.0,-13.86,1033.9,-10.73,0.06,0.17,0.67,0.68,0.68,8.0,8.0,33.5,27.79,27.05,-4.79,885.76,-25.85,-11.33,-9.68,-5.07,-3.62,0.0,0.0,12.7,13.4,9.6,5.2,5.2,-4.3
3147,14.44,4.42,4.4,-0.51,-22.68,-0.65,0.0,-10.6,1031.9,-9.98,0.05,0.13,0.55,0.55,0.56,5.55,5.5,19.5,17.05,16.6,-2.04,883.4,-24.19,-10.45,-5.99,-1.31,0.16,0.0,0.0,23.3,14.9,7.4,4.6,4.5,-4.3
3148,12.84,3.39,3.4,0.5,-21.02,-4.25,0.0,-13.78,1033.11,-10.13,0.23,0.07,0.58,0.58,0.59,21.5,3.0,19.0,18.89,18.4,-8.71,882.08,-21.85,-8.82,-4.73,-0.25,1.09,0.0,0.0,21.8,17.4,6.3,2.6,2.3,-6.5
3149,12.08,3.62,3.6,-0.73,-18.68,-5.51,0.0,-17.06,1036.62,-14.01,0.26,0.05,0.57,0.58,0.59,22.68,1.5,18.5,22.5,22.61,-11.42,881.7,-20.93,-6.2,-4.0,0.08,1.35,1.48,0.0,22.1,18.5,6.5,2.1,2.2,-9.1
3150,0.0,4.95,4.9,-3.48,-19.36,-11.1,0.0,0.0,1024.7,0.0,0.59,0.89,0.49,0.47,0.47,100.0,58.0,28.5,28.5,28.0,-14.88,894.86,-28.7,-14.65,-11.28,-8.46,-7.04,9.77,0.0,28.1,19.8,8.3,1.8,2.0,-18.5
3151,21.72,6.03,6.0,-5.07,-18.51,-8.1,0.0,-8.49,1023.19,-2.27,0.54,0.91,0.51,0.51,0.51,99.0,64.5,33.0,24.5,24.5,-11.1,896.1,-28.55,-15.57,-12.48,-7.72,-6.28,8.28,0.0,31.2,19.3,4.5,1.9,2.2,-16.6
3152,23.12,6.79,6.8,-4.84,-23.27,-7.58,0.0,-2.2,1019.72,-1.04,0.52,0.71,0.34,0.35,0.35,99.5,55.0,21.0,17.0,16.5,-10.49,894.6,-28.93,-16.34,-12.19,-7.52,-6.04,8.13,0.05,31.0,19.0,3.0,1.7,1.9,-14.0
3153,22.64,5.78,5.8,-4.45,-25.95,-10.54,0.0,-3.98,1019.89,-1.03,0.41,0.31,0.27,0.28,0.28,77.0,26.5,20.5,17.0,16.5,-15.43,895.06,-28.7,-17.32,-14.15,-9.4,-7.97,0.63,0.06,30.6,17.2,1.3,0.8,1.0,-17.6
3154,23.19,6.1,6.1,-5.74,-25.82,-12.83,0.0,-6.06,1022.36,-4.23,0.13,0.1,0.18,0.26,0.26,28.0,9.0,18.5,22.0,22.0,-18.98,896.47,-30.11,-18.85,-15.95,-12.57,-11.17,8.83,0.06,27.8,14.7,3.2,1.1,1.3,-21.4
3155,23.63,5.31,5.3,-6.13,-25.45,-13.99,0.0,-8.24,1026.0,-6.23,0.11,0.04,0.1,0.21,0.21,24.5,3.5,8.5,17.5,17.5,-19.24,895.42,-30.63,-18.4,-14.24,-12.41,-11.03,9.53,0.06,25.5,14.6,3.8,0.6,0.8,-23.4
3156,22.74,5.05,5.1,-5.72,-26.12,-14.53,0.0,-10.34,1028.69,-8.25,0.08,0.03,0.15,0.2,0.21,21.0,3.5,14.0,20.0,20.0,-19.46,895.08,-31.76,-19.7,-15.77,-12.71,-11.34,8.44,0.06,26.3,13.8,3.5,0.8,0.9,-17.1
3157,21.99,4.23,4.2,-5.43,-29.43,-13.76,0.0,-13.15,1031.18,-10.46,0.11,0.03,0.18,0.22,0.22,29.0,3.0,17.5,25.0,25.0,-20.5,894.33,-32.33,-19.25,-16.72,-13.43,-12.18,0.0,0.06,27.0,15.5,3.3,1.0,1.3,-17.0
3158,19.61,2.97,3.0,-3.36,-32.68,-12.86,0.0,-14.74,1033.78,-13.24,0.14,0.03,0.19,0.25,0.25,39.16,3.5,19.0,29.5,29.5,-20.07,894.4,-32.93,-19.09,-17.43,-14.46,-13.19,0.0,0.06,23.1,13.8,4.7,1.7,1.8,-16.8
3159,12.69,1.49,1.5,-0.77,-32.06,-4.85,0.0,-14.87,1035.03,-12.28,0.19,0.04,0.18,0.18,0.18,62.5,4.0,15.0,11.5,11.5,-11.1,893.45,-33.98,-19.03,-14.71,-10.12,-8.66,0.0,0.06,19.6,12.8,5.0,3.1,3.2,-10.2
3160,7.06,0.98,1.0,-0.32,-30.32,-1.28,0.0,-12.16,1033.81,-11.47,0.15,0.04,0.13,0.13,0.13,53.24,3.5,7.92,6.5,6.0,-9.04,890.51,-34.64,-18.64,-11.85,-7.12,-5.63,0.31,0.06,15.9,12.5,7.3,4.2,4.2,-5.6
3161,5.91,1.78,1.8,0.05,-29.96,-6.28,0.0,-14.66,1034.95,-11.58,0.1,0.06,0.1,0.1,0.1,35.0,5.0,5.5,4.5,4.5,-13.54,889.55,-34.64,-17.69,-10.75,-6.1,-4.7,0.0,0.06,15.6,7.7,8.6,3.7,3.6,-8.5
3163,9.58,2.96,3.0,-0.02,-32.4,-9.12,0.0,-18.17,1037.85,-17.59,0.08,0.25,0.22,0.22,0.22,25.0,16.0,13.5,13.0,13.0,-15.34,889.21,-33.09,-14.85,-11.74,-7.53,-6.36,0.0,0.06,10.1,7.7,12.1,4.5,4.5,-6.3
3165,12.1,3.98,4.0,-0.29,-31.76,-6.93,0.0,-19.31,1036.22,-18.36,0.21,0.08,0.53,0.55,0.54,20.0,3.0,18.0,17.77,17.83,-8.67,882.27,-22.0,-8.72,-5.0,-0.44,0.89,0.0,0.06,21.1,16.8,6.5,2.8,2.5,-4.2
3167,15.05,4.9,4.9,-0.8,-20.63,-2.11,0.0,-18.65,1033.44,-12.18,0.22,0.05,0.54,0.54,0.54,18.37,1.5,18.0,21.3,21.73,-11.81,881.3,-20.7,-5.83,-4.2,-0.14,1.08,2.66,0.06,22.2,18.8,6.5,2.2,2.3,-4.3
3169,12.51,3.35,3.3,0.25,-20.09,-3.91,0.0,-12.35,1027.37,-10.6,0.42,0.16,0.48,0.53,0.53,32.23,4.11,15.09,19.5,19.53,-11.87,880.74,-19.88,-5.14,-3.52,0.55,1.8,0.0,0.06,26.6,17.7,5.1,1.7,1.8,-6.5
3171,12.48,3.34,3.3,-2.8,-15.93,-7.81,0.0,-14.57,1027.94,-13.91,0.42,0.33,0.4,0.48,0.48,37.5,8.5,11.5,17.5,17.5,-13.3,879.82,-21.35,-4.36,-2.93,1.3,2.46,1.8,0.06,23.3,18.6,4.6,2.0,2.2,-13.1
3173,15.2,3.65,3.7,-4.01,-20.02,-11.49,0.0,-14.88,1025.96,-14.44,0.36,0.82,0.41,0.42,0.42,30.0,24.5,11.0,15.89,15.0,-13.3,878.09,-20.48,-5.95,-2.21,1.86,3.11,0.23,0.06,21.0,14.9,4.0,2.0,2.0,-16.3
3174,16.02,3.27,3.3,-4.38,-23.5,-13.09,0.0,-14.65,1025.06,-13.49,1.21,1.63,0.44,0.43,0.43,99.5,50.5,12.5,14.5,13.5,-9.1,877.84,-20.52,-6.15,-2.75,1.38,2.65,10.0,0.06,17.9,13.7,4.9,1.8,1.8,-16.8
3175,0.0,5.77,5.8,-5.57,-25.96,-13.03,0.0,0.0,1023.29,0.0,0.17,0.08,0.21,0.26,0.26,36.0,8.0,20.5,21.0,21.0,-18.57,896.76,-29.99,-19.41,-16.47,-12.37,-10.96,9.22,0.0,27.7,13.9,3.7,1.5,1.8,-21.4
3176,23.04,5.13,5.1,-5.89,-25.49,-14.08,0.0,-9.23,1026.94,-7.68,0.13,0.05,0.13,0.23,0.23,28.0,5.0,11.0,20.0,20.5,-19.28,895.89,-30.51,-19.51,-14.99,-12.76,-11.39,9.84,0.0,25.1,12.3,2.7,0.7,0.9,-23.4
3177,22.42,4.89,4.9,-6.1,-26.59,-14.28,0.0,-11.52,1029.3,-9.27,0.09,0.05,0.13,0.2,0.2,22.0,5.0,11.0,18.5,18.5,-19.26,894.91,-31.58,-19.91,-14.97,-12.29,-10.9,9.77,0.0,24.0,12.0,4.4,1.1,1.3,-17.1
3178,22.15,3.58,3.6,-4.64,-29.87,-14.19,0.0,-13.61,1031.38,-11.61,0.1,0.05,0.17,0.21,0.21,27.0,4.5,15.5,21.0,21.5,-20.61,893.93,-32.71,-18.68,-16.27,-13.22,-11.91,0.0,0.0,24.6,15.5,4.3,1.5,1.6,-17.0
3179,17.33,3.08,3.1,-3.61,-32.06,-12.89,0.0,-15.28,1034.16,-13.71,0.13,0.05,0.17,0.23,0.23,38.5,4.0,17.5,26.5,26.5,-20.12,893.9,-33.1,-17.99,-16.96,-14.07,-12.81,0.0,0.0,20.6,14.8,5.2,1.6,1.6,-16.8
3180,12.91,1.64,1.6,-1.15,-31.02,-5.29,0.0,-15.27,1035.24,-13.01,0.23,0.05,0.17,0.17,0.17,72.19,4.0,14.0,11.0,11.0,-11.13,893.36,-33.85,-18.23,-14.73,-10.12,-8.68,2.66,0.0,16.7,15.2,4.7,3.0,3.0,-10.2
3181,7.48,1.02,1.0,-0.11,-29.59,-1.37,0.0,-12.97,1033.81,-12.09,0.18,0.04,0.12,0.12,0.13,62.2,4.0,7.16,6.0,6.0,-9.27,890.5,-34.69,-18.88,-11.95,-7.21,-5.75,0.47,0.0,14.3,18.1,7.3,4.2,4.1,-5.6
3182,6.79,2.04,2.0,-0.06,-29.43,-6.26,0.0,-15.13,1035.15,-12.12,0.1,0.03,0.16,0.15,0.15,34.0,3.0,9.0,7.5,7.5,-13.79,889.66,-34.47,-18.83,-11.05,-6.39,-5.01,0.0,0.0,15.8,12.9,8.6,3.7,3.6,-8.5
3183,8.64,2.74,2.7,-0.94,-31.88,-9.67,0.0,-18.66,1038.16,-15.4,0.08,0.25,0.21,0.21,0.21,23.5,18.5,12.0,11.5,11.5,-14.95,889.36,-33.43,-15.93,-11.28,-7.01,-5.77,0.0,0.0,7.6,3.8,11.8,4.8,4.6,-7.0
3184,10.33,3.36,3.4,-0.19,-32.04,-9.22,0.0,-19.34,1038.14,-18.72,0.08,0.26,0.21,0.22,0.22,22.0,17.5,13.5,13.5,13.0,-15.56,888.91,-32.63,-14.97,-11.85,-7.68,-6.49,0.0,0.0,10.2,11.5,11.6,4.2,4.2,-6.3
3185,12.45,4.14,4.1,-0.19,-33.27,-7.96,0.0,-19.38,1037.91,-18.89,0.06,0.21,0.26,0.26,0.26,14.5,14.0,16.5,16.18,15.53,-15.18,887.91,-31.63,-14.73,-11.8,-8.02,-6.79,0.0,0.0,11.3,17.2,11.9,4.2,4.1,-4.7
3186,12.29,4.08,4.1,-0.2,-29.95,-8.25,0.0,-19.99,1036.64,-19.45,0.04,0.23,0.38,0.37,0.37,9.0,14.0,24.0,23.08,23.0,-14.79,886.06,-30.35,-13.89,-11.9,-8.0,-6.76,0.0,0.0,11.2,18.3,12.8,4.8,4.7,-4.2
3187,13.96,4.79,4.8,-0.19,-22.52,-6.97,0.0,-19.87,1036.96,-19.37,0.04,0.23,0.49,0.47,0.47,8.0,12.5,29.0,28.78,28.77,-13.94,885.76,-28.69,-12.65,-11.35,-7.65,-6.41,0.0,0.0,10.4,15.1,12.3,4.4,4.4,-4.6
3188,14.91,5.06,5.1,-0.79,-19.92,-2.21,0.0,-19.24,1034.11,-13.14,0.06,0.18,0.58,0.58,0.58,9.1,9.0,30.0,24.59,24.32,-5.26,885.78,-26.09,-11.79,-10.18,-5.54,-4.12,0.0,0.0,12.4,14.6,8.9,4.9,4.9,-4.3
3189,14.75,4.63,4.6,-0.57,-20.94,-0.49,0.0,-13.01,1028.76,-10.99,0.05,0.14,0.5,0.5,0.5,6.55,6.0,18.29,15.74,15.63,-2.4,882.8,-24.58,-10.27,-6.4,-1.77,-0.31,0.0,0.0,22.9,15.1,7.7,4.7,4.6,-4.3
3190,13.54,3.48,3.5,0.31,-19.65,-4.01,0.0,-12.33,1027.35,-10.75,0.24,0.08,0.51,0.52,0.52,22.78,3.0,17.0,16.85,16.78,-8.71,881.63,-21.81,-8.11,-5.0,-0.51,0.81,0.0,0.0,22.8,18.2,6.7,2.9,2.6,-6.5
3191,11.3,3.02,3.0,-1.16,-18.32,-5.98,0.0,-13.95,1028.26,-12.55,0.28,0.05,0.53,0.52,0.52,23.62,1.5,17.5,20.75,20.95,-11.44,880.74,-20.69,-5.62,-4.01,-0.02,1.28,1.17,0.0,24.4,18.3,7.7,2.6,2.6,-9.1
3192,12.7,3.34,3.3,-2.85,-16.02,-7.94,0.0,-14.43,1028.19,-13.92,0.36,0.11,0.51,0.52,0.52,28.53,3.05,16.0,19.58,19.71,-11.56,880.69,-20.3,-4.97,-3.46,0.57,1.82,1.02,0.0,24.3,18.0,5.6,1.9,2.0,-13.1
3193,14.42,3.37,3.4,-3.6,-16.47,-9.85,0.0,-14.74,1027.57,-14.45,0.32,0.25,0.46,0.5,0.5,27.62,5.87,13.0,17.92,18.0,-11.98,879.48,-21.03,-3.42,-2.98,1.1,2.29,0.31,0.0,24.7,18.6,5.2,2.0,2.2,-15.4
3194,16.2,3.7,3.7,-4.37,-22.35,-12.23,0.0,-14.62,1025.82,-14.16,0.16,0.74,0.44,0.46,0.46,13.5,21.78,11.5,15.0,14.0,-12.45,878.13,-20.7,-5.54,-2.05,2.11,3.35,1.09,0.0,21.9,17.2,4.6,2.1,2.1,-16.3
3195,17.39,3.6,3.6,-4.49,-24.38,-13.87,0.0,-14.83,1025.26,-13.65,0.92,1.23,0.46,0.47,0.47,74.5,33.7,12.5,15.5,14.5,-10.21,877.43,-20.32,-5.07,-2.38,1.74,3.04,9.84,0.0,22.1,14.9,4.9,2.0,2.0,-16.8
3196,17.08,3.55,3.5,-4.45,-25.0,-10.61,0.0,-13.4,1022.7,-7.11,1.25,1.19,0.64,0.57,0.58,100.01,37.64,17.5,15.02,14.5,-1.03,877.86,-20.39,-7.05,-2.33,1.61,3.07,9.84,0.0,21.3,10.4,6.8,2.9,2.9,-12.8
3197,16.88,2.81,2.8,-5.03,-26.88,-10.14,0.0,-6.91,1017.99,-4.29,0.81,0.79,0.84,0.83,0.84,70.19,24.58,17.0,15.78,14.65,3.49,876.83,-21.16,-6.59,0.37,4.99,6.51,6.41,0.0,24.4,17.0,5.1,3.0,2.9,-13.0
3198,16.23,1.25,1.3,-3.15,-27.81,-14.0,0.0,-7.11,1016.22,-4.4,0.56,0.62,0.92,0.87,0.88,49.0,19.5,20.0,19.41,18.74,-4.13,878.37,-21.22,-7.16,0.54,5.1,6.46,6.33,0.0,26.1,11.6,4.2,1.6,1.4,-16.1
3199,11.15,1.83,1.8,-3.24,-31.25,-17.11,0.0,-10.03,1015.66,-7.59,0.39,0.16,0.79,0.86,0.86,38.91,6.0,21.0,24.46,25.75,-7.61,881.63,-22.56,-8.42,-1.54,2.83,3.98,3.75,0.0,25.8,10.6,5.5,2.0,1.8,-18.6
3200,0.0,4.21,4.2,-1.16,-23.31,-8.43,0.0,0.0,1035.0,0.0,0.15,0.05,0.19,0.24,0.24,41.5,5.0,20.0,29.0,29.0,-20.33,894.59,-32.76,-18.46,-17.48,-14.55,-13.32,0.08,0.0,19.6,15.5,5.6,1.7,1.8,-16.8
3201,14.27,4.87,4.9,-0.85,-18.43,-2.19,0.08,-15.16,1035.83,-13.36,0.24,0.05,0.18,0.18,0.18,74.0,4.5,16.0,12.5,12.5,-11.48,893.71,-33.61,-18.27,-15.36,-10.76,-9.29,3.52,0.0,14.1,16.6,5.2,3.1,3.1,-10.2
3202,14.5,4.61,4.6,-0.11,-20.4,-1.05,0.0,-13.27,1033.99,-12.69,0.18,0.04,0.12,0.13,0.13,60.02,4.0,7.5,6.07,6.21,-9.43,890.23,-34.38,-18.6,-11.95,-7.23,-5.75,2.66,0.0,12.6,20.4,7.8,4.4,4.3,-5.6
3203,13.35,4.1,4.1,0.64,-19.38,-4.23,0.0,-15.48,1035.17,-12.53,0.11,0.03,0.17,0.16,0.16,34.5,2.5,9.5,8.0,8.0,-13.56,889.09,-34.1,-18.7,-10.78,-6.19,-4.78,0.0,0.0,12.4,16.3,8.5,3.6,3.5,-8.5
3204,12.84,3.44,3.4,-2.07,-17.36,-6.24,0.0,-18.78,1038.77,-15.7,0.06,0.24,0.2,0.21,0.2,19.0,17.5,12.0,11.5,11.5,-15.04,889.07,-32.92,-15.9,-11.4,-7.12,-5.88,0.0,0.0,6.7,3.8,11.7,4.7,4.5,-7.0
3205,14.12,3.65,3.7,-3.18,-16.7,-8.28,0.0,-19.26,1037.97,-18.82,0.08,0.26,0.23,0.23,0.23,22.0,17.0,14.0,14.0,13.5,-15.28,888.73,-32.35,-14.87,-11.82,-7.67,-6.46,0.0,0.0,10.8,12.4,11.8,4.4,4.3,-6.3
3206,15.65,3.9,3.9,-3.83,-20.39,-10.45,0.0,-19.21,1037.53,-18.95,0.06,0.19,0.28,0.26,0.27,14.0,12.5,17.0,17.04,16.83,-14.89,887.71,-31.33,-14.66,-11.54,-7.82,-6.59,0.0,0.0,13.9,16.8,11.9,4.3,4.1,-4.7
3207,17.74,4.31,4.3,-4.54,-25.25,-13.26,0.0,-20.04,1037.02,-19.12,0.04,0.23,0.41,0.4,0.4,10.0,14.5,26.0,24.8,24.65,-14.54,886.11,-30.38,-13.97,-11.74,-7.81,-6.58,0.0,0.0,13.4,17.7,12.7,4.9,4.7,-4.2
3208,20.07,4.41,4.4,-5.11,-25.77,-14.8,0.0,-20.19,1037.7,-19.84,0.04,0.23,0.52,0.5,0.5,8.0,12.5,31.5,31.35,31.2,-13.93,885.51,-28.71,-12.77,-11.45,-7.69,-6.45,0.0,0.0,11.1,15.9,11.7,4.1,4.0,-4.6
3209,20.23,4.41,4.4,-5.76,-26.85,-12.18,0.0,-19.73,1034.17,-13.99,0.06,0.18,0.61,0.61,0.61,8.14,9.0,31.5,25.86,25.93,-5.41,885.54,-26.43,-11.78,-10.22,-5.65,-4.19,0.0,0.0,11.5,15.3,8.8,4.8,4.9,-4.3
3210,20.16,2.87,2.9,-4.67,-31.76,-11.58,0.0,-13.81,1029.15,-11.55,0.14,0.13,0.51,0.52,0.52,16.74,5.5,19.0,15.99,16.27,-2.44,882.58,-24.51,-9.98,-6.39,-1.69,-0.27,0.0,0.0,22.1,16.0,7.6,4.6,4.5,-4.3
3211,15.73,1.59,1.6,-3.06,-33.76,-14.89,0.0,-12.77,1027.55,-11.23,0.19,0.08,0.53,0.54,0.54,18.0,3.0,17.5,17.82,17.35,-8.65,881.27,-21.92,-7.91,-4.87,-0.4,0.93,0.0,0.0,20.9,18.0,6.5,2.8,2.4,-6.5
3213,12.17,2.54,2.5,-3.69,-36.74,-18.16,0.0,-14.46,1028.31,-13.96,0.37,0.13,0.53,0.54,0.54,29.16,3.68,16.61,19.69,19.46,-11.02,880.12,-20.39,-4.81,-3.37,0.71,1.96,0.0,0.0,24.4,19.3,5.9,2.0,2.1,-13.1
3215,11.11,2.7,2.7,-2.78,-39.12,-19.22,0.0,-7.16,1016.41,-4.3,0.17,0.71,0.47,0.49,0.49,16.0,18.28,13.0,16.5,16.0,-12.24,878.19,-21.54,-4.38,-2.13,2.01,3.23,6.8,0.0,20.2,16.2,4.7,2.0,2.1,-16.3
3217,10.88,2.47,2.5,-2.44,-40.82,-12.05,0.0,-10.03,1015.41,-7.59,0.9,1.09,0.78,0.77,0.76,69.02,33.66,20.0,17.96,17.5,2.19,877.72,-19.84,-6.5,-1.1,2.91,4.42,3.83,0.0,19.2,8.8,6.1,3.4,3.4,-12.8
3219,13.79,3.71,3.7,-1.67,-41.83,-12.54,0.0,-9.63,1014.37,-9.25,0.55,1.55,0.99,0.96,0.96,47.5,54.04,22.0,20.99,20.33,-4.7,878.06,-21.17,-7.73,0.02,4.73,6.12,0.63,0.0,25.0,13.9,3.5,1.9,1.6,-16.1
3221,17.69,5.9,5.9,-2.83,-33.61,-14.55,0.0,-9.29,1012.89,-8.36,0.53,0.39,0.82,0.86,0.86,60.0,15.11,25.5,25.73,26.15,-8.08,882.87,-23.69,-9.49,-4.27,0.06,1.33,9.61,0.0,26.7,13.8,5.3,2.5,2.1,-17.5
3223,17.26,5.16,5.2,-1.52,-30.95,-14.53,0.0,-8.32,1010.81,-7.49,0.69,0.64,0.79,0.79,0.79,91.69,33.0,34.5,33.5,33.5,-11.24,884.68,-25.31,-12.12,-8.23,-3.94,-2.59,9.84,0.0,31.1,21.2,8.3,3.4,3.1,-13.6
3224,15.67,5.12,5.1,-1.09,-28.19,-13.26,0.0,-7.5,1010.66,-5.69,0.32,0.31,0.73,0.77,0.77,55.62,22.5,36.0,38.0,38.0,-12.25,886.13,-28.01,-15.41,-9.64,-5.3,-4.07,0.0,0.0,41.6,23.7,8.1,3.0,2.6,-12.2
3225,0.0,3.16,3.2,-2.04,-17.33,-7.74,0.0,0.0,1038.96,0.0,0.04,0.18,0.22,0.21,0.21,11.5,14.0,13.5,13.0,12.5,-15.41,889.45,-32.53,-16.68,-11.65,-7.36,-6.12,0.0,0.0,5.1,0.0,11.4,4.4,4.3,-7.0
3226,13.89,3.72,3.7,-3.24,-16.99,-9.28,0.0,-19.24,1038.51,-18.4,0.09,0.25,0.28,0.28,0.28,24.5,16.5,17.5,17.0,16.5,-15.26,889.02,-32.39,-14.97,-11.94,-7.8,-6.58,0.0,0.0,10.3,10.4,12.3,4.8,4.7,-6.3
3227,14.96,3.37,3.4,-3.81,-19.34,-11.62,0.0,-19.18,1037.1,-18.76,0.08,0.22,0.37,0.34,0.34,19.0,14.0,22.0,21.5,20.95,-14.93,887.44,-31.49,-14.34,-11.58,-7.81,-6.57,0.0,0.0,10.7,15.7,12.5,4.6,4.5,-4.7
3228,17.7,4.22,4.2,-4.88,-25.79,-13.69,0.0,-20.11,1036.58,-19.01,0.05,0.25,0.47,0.47,0.47,11.0,14.5,28.5,28.28,28.22,-14.35,885.51,-30.52,-13.56,-11.41,-7.52,-6.32,0.0,0.0,12.3,16.1,13.0,5.1,4.9,-4.2
3229,19.44,4.42,4.4,-5.03,-27.55,-15.29,0.0,-20.36,1036.87,-20.0,0.04,0.24,0.61,0.59,0.59,7.5,13.25,36.0,35.39,35.11,-13.88,885.06,-28.67,-12.65,-11.35,-7.5,-6.29,0.0,0.0,12.4,15.3,12.2,4.5,4.4,-4.6
3230,19.25,4.24,4.2,-5.26,-27.95,-12.96,0.0,-19.88,1034.02,-14.02,0.05,0.18,0.68,0.68,0.67,7.51,9.58,35.0,28.56,28.45,-5.51,885.42,-26.0,-12.05,-10.18,-5.5,-4.05,0.0,0.0,12.6,15.2,8.9,4.9,5.0,-4.3
3231,19.12,3.14,3.1,-4.9,-32.35,-12.16,0.0,-13.88,1029.26,-11.78,0.2,0.13,0.56,0.57,0.57,24.46,6.03,21.0,18.25,18.04,-2.52,882.37,-24.25,-10.3,-6.39,-1.7,-0.28,0.0,0.0,22.0,15.9,7.3,4.5,4.4,-4.3
3232,16.61,1.71,1.7,-3.13,-33.92,-15.38,0.0,-13.09,1027.85,-11.62,0.21,0.09,0.6,0.61,0.61,19.59,3.0,20.0,19.57,19.44,-8.76,881.03,-21.92,-7.87,-4.99,-0.49,0.86,0.0,0.0,21.7,17.4,6.3,2.8,2.5,-6.5
3233,14.0,2.63,2.6,-4.4,-34.71,-18.71,0.0,-14.33,1028.1,-13.3,0.25,0.06,0.59,0.61,0.61,21.5,1.5,19.5,23.01,22.94,-11.01,880.26,-20.8,-5.55,-3.94,0.08,1.39,0.0,0.0,22.7,18.7,8.1,2.8,2.8,-9.1
3234,14.25,3.13,3.1,-4.07,-36.62,-19.24,0.0,-14.72,1027.92,-14.09,0.35,0.13,0.57,0.58,0.58,27.48,3.48,18.0,21.42,21.59,-11.84,880.17,-20.31,-4.89,-3.46,0.67,1.91,0.0,0.0,25.7,19.3,5.7,1.8,1.9,-13.1
3235,13.74,2.8,2.8,-3.29,-36.45,-19.45,0.0,-14.74,1027.0,-14.27,0.39,0.32,0.51,0.57,0.56,35.98,7.33,15.0,20.69,19.97,-12.02,879.37,-21.64,-3.52,-2.75,1.37,2.56,1.09,0.0,24.1,18.8,5.4,2.2,2.3,-15.4
3236,14.03,3.2,3.2,-3.77,-36.55,-19.65,0.0,-14.27,1024.88,-13.8,0.25,0.78,0.5,0.53,0.52,22.61,20.0,14.0,18.0,17.5,-12.13,878.01,-21.59,-4.42,-2.4,1.74,3.01,3.67,0.0,21.4,16.4,4.9,2.1,2.2,-16.3
3237,13.98,2.86,2.9,-2.98,-37.31,-19.24,0.0,-13.9,1024.43,-13.12,0.85,1.16,0.56,0.55,0.55,68.5,32.1,15.0,18.74,18.0,-10.23,877.49,-20.32,-5.41,-1.99,2.19,3.49,9.77,0.0,21.5,14.1,5.5,2.0,2.0,-16.8
3238,12.69,3.01,3.0,-2.94,-37.46,-13.02,0.0,-12.97,1022.92,-7.59,1.03,1.04,0.7,0.69,0.69,80.0,32.62,18.78,16.97,16.5,1.64,877.67,-20.08,-6.87,-1.49,2.51,4.02,7.19,0.0,18.8,7.4,6.1,3.2,3.2,-12.8
3239,15.33,4.89,4.9,-2.72,-40.01,-10.94,0.0,-7.43,1017.61,-4.78,1.03,0.83,0.91,0.91,0.91,96.5,27.04,18.0,15.83,15.72,3.19,876.7,-21.8,-7.09,0.72,5.3,6.85,9.06,0.0,19.7,9.4,5.4,3.2,3.0,-13.0
3240,15.53,4.35,4.3,-1.81,-42.25,-12.54,0.0,-7.35,1015.84,-4.79,0.81,1.62,1.08,0.99,0.99,73.5,56.13,25.0,22.44,21.54,-4.51,878.13,-21.62,-7.78,-0.4,4.25,5.69,9.77,0.0,21.3,10.9,4.4,2.3,2.0,-16.1
3241,17.63,5.8,5.8,-2.77,-37.35,-13.92,0.0,-10.05,1014.7,-7.74,0.7,0.46,0.85,0.91,0.91,73.5,19.13,24.0,27.7,27.04,-7.36,881.48,-23.11,-9.95,-2.7,1.34,2.55,9.69,0.0,22.8,10.4,3.2,1.4,1.1,-18.6
3242,18.42,5.81,5.8,-2.58,-35.58,-14.45,0.0,-9.49,1014.26,-8.84,0.55,0.37,0.8,0.79,0.79,61.38,15.63,24.0,22.5,23.0,-7.72,882.82,-23.63,-9.57,-3.97,0.47,1.59,9.84,0.0,25.4,13.9,5.2,2.2,1.8,-17.5
3243,17.26,5.77,5.8,-2.1,-35.27,-14.38,0.0,-9.14,1012.67,-8.2,0.5,0.52,0.76,0.78,0.78,55.62,22.09,27.5,28.0,28.5,-9.58,883.54,-23.76,-10.26,-5.88,-1.71,-0.4,9.14,0.0,29.5,17.7,7.3,2.9,2.5,-14.8
3244,16.82,5.33,5.3,-1.12,-31.41,-14.49,0.0,-8.12,1010.71,-7.03,0.7,0.63,0.82,0.81,0.81,94.08,33.12,35.5,34.85,35.26,-11.71,884.51,-25.67,-12.24,-8.23,-4.0,-2.67,2.03,0.0,31.9,22.5,8.8,3.7,3.4,-13.6
3245,15.95,5.09,5.1,-1.2,-28.17,-13.4,0.0,-7.13,1009.96,-6.03,0.21,0.27,0.72,0.75,0.75,41.16,17.66,33.58,34.67,35.0,-12.15,885.68,-28.99,-14.83,-9.11,-4.88,-3.61,0.0,0.0,41.4,23.5,8.8,3.3,3.1,-12.2
